365.053 1380 497.246
365.452 1380 497.345
365.808 1380 497.196
366.171 1380 497.096
366.562 1380 497.147
366.959 1380 497.131
367.383 1380 497.379
367.764 1380 497.379
363.06 1381 496.944
363.438 1381 496.843
363.848 1381 496.995
364.266 1381 497.196
364.639 1381 497.147
365.026 1381 497.096
365.417 1381 497.147
365.833 1381 497.345
366.223 1381 497.395
366.605 1381 497.395
366.984 1381 497.28
367.374 1381 497.33
367.773 1381 497.429
363.07 1382 496.995
363.476 1382 497.046
363.867 1382 497.096
364.191 1382 496.793
364.63 1382 497.096
365.026 1382 497.096
365.426 1382 497.196
365.816 1382 497.246
366.189 1382 497.196
366.605 1382 497.395
366.976 1382 497.231
367.366 1382 497.28
367.764 1382 497.379
363.031 1383 496.793
363.457 1383 496.944
363.819 1383 496.843
364.21 1383 496.894
364.601 1383 496.944
365.017 1383 497.046
365.398 1383 497.046
365.808 1383 497.196
366.18 1383 497.147
366.596 1383 497.345
366.993 1383 497.33
367.392 1383 497.429
367.773 1383 497.429
363.041 1384 496.843
363.457 1384 496.944
363.838 1384 496.944
364.22 1384 496.944
364.601 1384 496.944
365.026 1384 497.096
365.426 1384 497.196
365.77 1384 496.995
366.152 1384 496.995
366.553 1384 497.096
366.976 1384 497.231
367.357 1384 497.231
367.764 1384 497.379
368.129 1380 497.28
368.536 1380 497.429
368.137 1381 497.33
368.553 1381 497.528
368.907 1381 497.28
369.314 1381 497.429
369.661 1381 497.231
371.584 1381 497.231
371.828 1381 496.424
368.155 1382 497.429
368.562 1382 497.578
368.958 1382 497.578
369.34 1382 497.578
369.696 1382 497.429
370.12 1382 497.677
370.493 1382 497.627
370.806 1382 497.231
371.202 1382 497.231
371.584 1382 497.231
371.914 1382 496.929
372.287 1382 496.879
372.66 1382 496.828
368.172 1383 497.528
368.527 1383 497.379
368.958 1383 497.578
369.34 1383 497.578
369.713 1383 497.528
370.086 1383 497.478
370.502 1383 497.677
370.874 1383 497.627
371.263 1383 497.578
371.584 1383 497.231
371.965 1383 497.231
372.321 1383 497.081
372.703 1383 497.081
368.146 1384 497.379
368.527 1384 497.379
368.924 1384 497.379
369.306 1384 497.379
369.687 1384 497.379
370.034 1384 497.181
370.476 1384 497.528
370.883 1384 497.677
371.271 1384 497.627
371.661 1384 497.677
372.025 1384 497.578
372.398 1384 497.528
372.72 1384 497.181
373.05 1382 496.879
373.438 1382 496.828
373.845 1382 496.98
374.209 1382 496.879
374.599 1382 496.929
374.99 1382 496.98
375.431 1382 497.33
375.795 1382 497.231
376.141 1382 496.929
376.531 1382 496.98
376.968 1382 497.33
377.342 1382 497.28
377.701 1382 497.131
373.067 1383 496.98
373.481 1383 497.081
373.845 1383 496.98
374.261 1383 497.181
374.625 1383 497.081
374.981 1383 496.929
375.397 1383 497.131
375.795 1383 497.231
376.183 1383 497.181
376.595 1383 497.379
376.968 1383 497.33
377.327 1383 497.181
377.708 1383 497.181
373.084 1384 497.081
373.497 1384 497.181
373.862 1384 497.081
374.269 1384 497.231
374.642 1384 497.181
375.024 1384 497.181
375.422 1384 497.28
375.795 1384 497.231
376.175 1384 497.131
376.587 1384 497.33
376.945 1384 497.181
377.335 1384 497.231
377.666 1384 496.929
381.607 1380 497.627
381.996 1380 497.677
382.378 1380 497.677
382.79 1380 497.776
378.479 1381 497.231
378.86 1381 497.231
379.257 1381 497.231
379.692 1381 497.578
380.028 1381 497.28
380.432 1381 497.429
380.791 1381 497.28
381.172 1381 497.28
381.569 1381 497.379
381.927 1381 497.231
382.347 1381 497.478
382.69 1381 497.131
378.105 1382 497.28
378.487 1382 497.28
378.853 1382 497.181
379.25 1382 497.181
379.606 1382 497.03
379.988 1382 497.03
380.378 1382 497.081
380.759 1382 497.081
381.098 1382 496.828
381.508 1382 496.98
381.905 1382 497.081
382.324 1382 497.33
382.721 1382 497.33
378.082 1383 497.131
378.429 1383 496.929
378.802 1383 496.879
379.225 1383 497.03
379.606 1383 497.03
380.02 1383 497.231
380.361 1383 496.98
380.751 1383 497.03
381.132 1383 497.03
381.516 1383 497.03
381.889 1383 496.98
382.309 1383 497.231
382.797 1383 497.826
378.065 1384 497.03
378.438 1384 496.98
378.802 1384 496.879
379.199 1384 496.879
379.589 1384 496.929
379.988 1384 497.03
380.352 1384 496.929
380.733 1384 496.929
381.115 1384 496.929
381.516 1384 497.03
381.889 1384 496.98
382.263 1384 496.929
382.665 1384 496.98
386.642 1378 498.024
387.085 1378 498.421
387.459 1378 498.371
387.848 1378 498.421
383.972 1379 498.024
384.3 1379 497.677
384.735 1379 498.024
385.117 1379 498.024
385.513 1379 498.123
385.902 1379 498.173
386.284 1379 498.173
386.688 1379 498.322
387.039 1379 498.123
387.466 1379 498.421
387.848 1379 498.421
391.34 1376 498.816
391.722 1376 498.816
392.059 1376 498.52
392.485 1376 498.816
392.886 1376 498.961
388.611 1377 498.421
389 1377 498.47
389.389 1377 498.52
389.755 1377 498.421
390.182 1377 498.718
390.571 1377 498.767
390.945 1377 498.718
391.34 1377 498.816
391.715 1377 498.767
392.11 1377 498.864
392.491 1377 498.864
392.873 1377 498.864
388.222 1378 498.371
388.573 1378 498.173
389.015 1378 498.569
389.397 1378 498.569
389.778 1378 498.569
390.196 1378 498.816
390.556 1378 498.669
390.945 1378 498.718
391.334 1378 498.767
391.728 1378 498.864
392.11 1378 498.864
392.505 1378 498.961
392.886 1378 498.961
388.245 1379 498.52
388.626 1379 498.52
389 1379 498.47
389.374 1379 498.421
389.778 1379 498.569
390.152 1379 498.52
390.564 1379 498.718
390.945 1379 498.718
391.319 1379 498.669
391.701 1379 498.669
392.103 1379 498.816
392.505 1379 498.961
392.886 1379 498.961
397.107 1373 499.253
397.482 1373 499.205
396.351 1374 499.302
396.726 1374 499.253
397.148 1374 499.546
397.53 1374 499.546
397.89 1374 499.399
402.526 1372 499.958
402.941 1372 500.206
398.673 1373 499.546
399.436 1373 499.546
399.817 1373 499.546
400.172 1373 499.351
400.627 1373 499.893
401 1373 499.943
401.355 1373 499.744
401.743 1373 499.794
402.144 1373 499.958
402.513 1373 499.859
402.907 1373 499.958
398.285 1374 499.496
398.653 1374 499.399
399.068 1374 499.645
399.449 1374 499.645
399.817 1374 499.546
400.212 1374 499.645
400.594 1374 499.645
400.987 1374 499.844
401.375 1374 499.893
401.723 1374 499.645
402.084 1374 499.512
402.466 1374 499.512
402.867 1374 499.66
406.744 1370 500.354
407.125 1370 500.354
407.518 1370 500.451
407.906 1370 500.5
403.708 1371 500.354
404.057 1371 500.107
404.431 1371 500.057
404.799 1371 499.958
405.221 1371 500.256
405.569 1371 500.008
405.969 1371 500.256
406.357 1371 500.305
406.75 1371 500.402
407.106 1371 500.206
407.488 1371 500.206
407.906 1371 500.5
403.275 1372 499.859
403.635 1372 499.809
404.037 1372 499.958
404.431 1372 500.057
404.819 1372 500.107
405.181 1372 499.958
405.589 1372 500.156
405.929 1372 499.958
406.33 1372 500.107
406.732 1372 500.256
407.113 1372 500.256
407.481 1372 500.156
407.863 1372 500.156
403.275 1373 499.859
403.642 1373 499.859
404.03 1373 499.908
404.425 1373 500.008
404.786 1373 499.859
405.154 1373 499.76
405.576 1373 500.057
405.929 1373 499.958
406.297 1373 499.859
406.672 1373 499.809
407.066 1373 499.908
407.454 1373 499.958
407.856 1373 500.107
403.222 1374 499.462
403.615 1374 499.66
404.016 1374 499.809
404.391 1374 499.76
404.799 1374 499.958
405.174 1374 499.908
405.569 1374 500.008
405.949 1374 500.107
406.337 1374 500.156
406.685 1374 499.908
407.026 1374 499.611
407.428 1374 499.76
407.823 1374 499.859
412.512 1368 501.133
412.853 1368 500.792
409.063 1369 500.743
409.41 1369 500.451
409.826 1369 500.743
410.198 1369 500.792
410.591 1369 500.889
410.961 1369 500.792
411.343 1369 500.792
411.73 1369 500.84
412.106 1369 500.792
412.477 1369 500.84
412.882 1369 501.035
416.296 1366 501.148
416.677 1366 501.148
417.084 1366 501.495
417.516 1366 501.941
417.858 1366 501.595
414.785 1367 501.133
415.184 1367 501.282
415.55 1367 501.282
415.932 1367 501.297
416.325 1367 501.396
416.729 1367 501.595
417.095 1367 501.595
417.471 1367 501.545
417.841 1367 501.446
413.252 1368 500.937
413.662 1368 501.183
414.022 1368 501.133
414.387 1368 500.986
414.774 1368 501.035
415.184 1368 501.282
415.556 1368 501.331
415.943 1368 501.396
416.319 1368 501.347
416.695 1368 501.297
417.061 1368 501.297
417.459 1368 501.446
417.847 1368 501.495
413.28 1369 501.183
413.645 1369 501.035
414.017 1369 501.083
414.375 1369 500.889
414.751 1369 500.84
415.144 1369 500.937
415.518 1369 500.986
415.897 1369 500.999
416.302 1369 501.198
416.66 1369 501.001
417.028 1369 501.001
417.425 1369 501.148
417.801 1369 501.099
421.323 1364 502.33
421.633 1364 501.644
422.057 1364 502.038
422.457 1364 502.378
422.819 1364 502.184
426.612 1362 502.442
427.017 1362 502.686
427.413 1362 502.831
427.751 1362 502.54
423.963 1363 502.33
424.344 1363 502.33
424.702 1363 502.087
425.077 1363 502.184
425.488 1363 502.476
425.869 1363 502.476
426.23 1363 502.442
426.617 1363 502.491
426.993 1363 502.442
427.394 1363 502.637
427.774 1363 502.783
423.191 1364 502.087
423.577 1364 502.135
423.934 1364 502.038
424.32 1364 502.087
424.711 1364 502.184
425.092 1364 502.33
425.468 1364 502.281
425.855 1364 502.33
426.221 1364 502.345
426.598 1364 502.296
426.979 1364 502.296
427.375 1364 502.442
427.736 1364 502.394
431.614 1360 503.528
431.948 1360 503.181
432.315 1360 503.033
432.701 1360 503.082
428.899 1361 502.734
429.256 1361 502.491
429.651 1361 502.783
430.042 1361 502.88
430.419 1361 502.834
430.804 1361 503.033
431.19 1361 503.082
431.567 1361 503.033
431.933 1361 503.033
432.31 1361 502.983
432.711 1361 503.181
428.142 1362 502.637
428.528 1362 502.686
428.908 1362 502.831
429.285 1362 502.783
429.651 1362 502.783
430.038 1362 502.831
430.419 1362 502.834
430.78 1362 502.785
431.186 1362 503.033
431.558 1362 502.934
431.933 1362 503.033
432.286 1362 502.735
432.677 1362 502.834
428.142 1363 502.637
428.518 1363 502.588
428.894 1363 502.686
429.276 1363 502.686
429.651 1363 502.783
430.033 1363 502.783
430.405 1363 502.686
430.763 1363 502.588
431.157 1363 502.735
431.543 1363 502.785
431.905 1363 502.735
432.301 1363 502.884
432.692 1363 502.983
428.123 1364 502.442
428.509 1364 502.491
428.87 1364 502.442
429.237 1364 502.296
429.619 1364 502.394
430.009 1364 502.54
430.381 1364 502.442
430.763 1364 502.588
431.152 1364 502.686
431.548 1364 502.834
431.905 1364 502.735
432.291 1364 502.785
432.677 1364 502.834
436.523 1358 503.868
436.863 1358 503.528
437.241 1358 503.479
437.626 1358 503.528
437.996 1358 503.576
433.491 1359 503.528
433.825 1359 503.181
434.201 1359 503.132
434.607 1359 503.38
434.973 1359 503.382
435.359 1359 503.43
435.726 1359 503.43
436.107 1359 503.43
436.497 1359 503.528
436.867 1359 503.576
437.252 1359 503.625
437.634 1359 503.625
441.441 1356 504.321
441.776 1356 503.932
442.184 1356 504.272
442.543 1356 504.175
442.936 1356 504.321
438.435 1357 504.307
438.74 1357 503.528
439.159 1357 504.029
439.533 1357 503.932
439.899 1357 503.932
440.273 1357 503.835
440.655 1357 504.029
441.04 1357 504.078
441.425 1357 504.127
441.795 1357 504.175
442.181 1357 504.224
442.551 1357 504.272
442.947 1357 504.467
438.393 1358 503.771
438.755 1358 503.722
439.14 1358 503.786
439.526 1358 503.835
439.888 1358 503.786
440.281 1358 503.932
440.655 1358 504.029
441.048 1358 504.175
441.418 1358 504.029
441.792 1358 504.127
442.184 1358 504.272
442.528 1358 503.981
442.921 1358 504.127
438.007 1359 503.722
438.396 1359 503.819
438.755 1359 503.722
439.14 1359 503.786
439.522 1359 503.786
439.892 1359 503.835
440.281 1359 503.932
440.659 1359 504.078
441.029 1359 503.932
441.395 1359 503.737
441.769 1359 503.835
442.146 1359 503.786
442.505 1359 503.689
442.883 1359 503.64
384.712 1336 500.34
385.139 1336 500.63
385.513 1336 500.582
385.857 1336 500.339
386.261 1336 500.484
386.62 1336 500.339
387.032 1336 500.533
387.413 1336 500.533
387.796 1336 500.582
384.392 1337 500.736
384.75 1337 500.587
385.155 1337 500.728
385.529 1337 500.679
385.91 1337 500.679
386.292 1337 500.679
386.673 1337 500.679
387.07 1337 500.776
387.482 1337 500.971
387.83 1337 500.825
385.162 1338 500.776
385.544 1338 500.776
385.933 1338 500.825
386.314 1338 500.825
386.673 1338 500.679
387.054 1338 500.679
387.451 1338 500.776
387.83 1338 500.825
385.948 1339 500.922
386.322 1339 500.874
386.711 1339 500.922
387.07 1339 500.776
387.451 1339 500.776
387.836 1339 500.874
388.165 1336 500.484
388.566 1336 500.63
388.947 1336 500.63
389.316 1336 500.533
389.724 1336 500.728
390.091 1336 500.679
390.472 1336 500.679
390.854 1336 500.679
391.234 1336 500.728
391.623 1336 500.776
391.997 1336 500.728
392.399 1336 500.874
392.754 1336 500.679
388.211 1337 500.825
388.599 1337 500.874
388.981 1337 500.874
389.362 1337 500.874
389.73 1337 500.776
390.129 1337 500.922
390.526 1337 501.019
390.892 1337 500.922
391.248 1337 500.825
391.636 1337 500.874
392.031 1337 500.971
392.406 1337 500.922
392.794 1337 500.971
388.198 1338 500.728
388.586 1338 500.776
388.961 1338 500.728
389.362 1338 500.874
389.717 1338 500.679
390.137 1338 500.971
390.495 1338 500.825
390.892 1338 500.922
391.241 1338 500.776
391.636 1338 500.874
392.004 1338 500.776
392.412 1338 500.971
392.78 1338 500.874
388.191 1339 500.679
388.566 1339 500.63
388.954 1339 500.679
389.349 1339 500.776
389.724 1339 500.728
390.114 1339 500.825
390.488 1339 500.776
390.9 1339 500.971
391.268 1339 500.971
391.636 1339 500.874
391.997 1339 500.728
392.412 1339 500.971
392.78 1339 500.874
387.932 1319 501.514
391.373 1317 501.663
391.708 1317 501.366
392.128 1317 501.614
392.517 1317 501.663
392.899 1317 501.663
389.473 1318 501.614
389.862 1318 501.663
390.244 1318 501.663
390.61 1318 501.564
391.022 1318 501.762
391.373 1318 501.663
391.754 1318 501.663
392.159 1318 501.812
392.532 1318 501.762
392.929 1318 501.862
388.283 1319 501.316
388.687 1319 501.465
389.076 1319 501.514
389.465 1319 501.564
389.862 1319 501.663
390.266 1319 501.812
390.64 1319 501.762
391.029 1319 501.812
391.388 1319 501.762
391.785 1319 501.862
392.173 1319 501.91
392.532 1319 501.762
392.929 1319 501.862
393.699 1316 501.91
394.406 1316 501.614
394.835 1316 501.959
395.209 1316 501.91
395.584 1316 501.862
395.992 1316 502.056
396.312 1316 501.713
396.693 1316 501.713
397.048 1316 501.514
397.47 1316 501.812
397.818 1316 501.564
393.295 1317 501.762
393.692 1317 501.862
394.065 1317 501.91
394.44 1317 501.862
394.828 1317 501.91
395.229 1317 502.056
395.617 1317 502.105
395.992 1317 502.056
396.358 1317 502.056
396.74 1317 502.056
397.121 1317 502.056
397.483 1317 501.91
397.884 1317 502.056
393.265 1318 501.564
393.684 1318 501.812
394.072 1318 501.959
394.46 1318 502.007
394.841 1318 502.007
395.249 1318 502.202
395.624 1318 502.153
395.999 1318 502.105
396.358 1318 502.056
396.753 1318 502.153
397.141 1318 502.202
397.51 1318 502.105
397.898 1318 502.153
393.317 1319 501.91
393.684 1319 501.812
394.045 1319 501.762
394.426 1319 501.762
394.814 1319 501.812
395.203 1319 501.862
395.591 1319 501.91
395.972 1319 501.91
396.338 1319 501.91
396.733 1319 502.007
397.128 1319 502.105
397.503 1319 502.056
397.884 1319 502.056
398.246 1316 501.91
398.645 1316 502.153
398.266 1317 502.056
398.625 1317 502.007
398.98 1317 501.812
399.388 1317 502.007
399.73 1317 501.728
400.131 1317 501.877
400.499 1317 501.778
400.846 1317 501.629
398.273 1318 502.105
398.639 1318 502.105
399.02 1318 502.105
399.402 1318 502.105
399.776 1318 502.071
400.171 1318 502.169
400.547 1318 502.169
400.886 1318 501.925
401.267 1318 501.925
401.649 1318 501.925
402.035 1318 501.974
398.273 1319 502.105
398.625 1319 502.007
399 1319 501.959
399.415 1319 502.202
399.79 1319 502.169
400.185 1319 502.266
400.547 1319 502.169
400.919 1319 502.169
401.294 1319 502.12
401.675 1319 502.12
402.058 1319 502.169
402.416 1319 501.974
402.791 1319 502.023
403.119 1319 501.629
386.36 1320 501.118
386.772 1320 501.316
387.154 1320 501.316
387.566 1320 501.514
387.939 1320 501.564
384.834 1321 501.133
385.216 1321 501.118
385.612 1321 501.217
386.002 1321 501.266
386.383 1321 501.266
386.78 1321 501.366
387.169 1321 501.415
387.573 1321 501.564
387.932 1321 501.514
383.691 1322 501.133
384.071 1322 501.133
384.476 1322 501.282
384.872 1322 501.381
385.246 1322 501.316
385.635 1322 501.366
386.024 1322 501.415
386.391 1322 501.316
386.78 1322 501.366
387.146 1322 501.266
387.535 1322 501.316
387.932 1322 501.514
383.691 1323 501.133
384.087 1323 501.232
384.468 1323 501.232
384.865 1323 501.331
385.262 1323 501.415
385.62 1323 501.266
386.024 1323 501.415
386.406 1323 501.415
386.787 1323 501.415
387.169 1323 501.415
387.535 1323 501.316
387.909 1323 501.366
385.338 1324 501.91
386.101 1324 501.91
386.482 1324 501.91
386.883 1324 502.056
387.271 1324 502.105
387.626 1324 501.91
388.329 1320 501.614
388.702 1320 501.564
389.084 1320 501.564
389.488 1320 501.713
389.877 1320 501.762
390.251 1320 501.713
390.625 1320 501.663
391.014 1320 501.713
391.396 1320 501.812
391.762 1320 501.713
392.159 1320 501.812
392.54 1320 501.812
392.929 1320 501.862
388.313 1321 501.514
388.702 1321 501.564
389.084 1321 501.564
389.473 1321 501.614
389.847 1321 501.564
390.251 1321 501.713
390.617 1321 501.614
391.006 1321 501.663
391.396 1321 501.812
391.785 1321 501.862
392.136 1321 501.663
392.532 1321 501.762
392.921 1321 501.812
388.306 1322 501.465
388.702 1322 501.564
389.076 1322 501.514
389.458 1322 501.514
389.854 1322 501.614
390.236 1322 501.614
390.625 1322 501.663
391.014 1322 501.713
391.38 1322 501.713
391.769 1322 501.762
392.151 1322 501.762
392.532 1322 501.762
392.914 1322 501.762
388.298 1323 501.415
388.68 1323 501.415
389.046 1323 501.316
389.435 1323 501.366
389.832 1323 501.465
390.221 1323 501.514
390.633 1323 501.713
391.022 1323 501.762
391.41 1323 501.91
391.769 1323 501.762
392.151 1323 501.762
392.525 1323 501.713
392.914 1323 501.762
388.039 1324 502.202
388.435 1324 502.299
388.809 1324 502.251
389.137 1324 501.91
389.939 1324 502.202
390.281 1324 501.91
391.151 1324 502.689
391.838 1324 502.251
392.226 1324 502.299
392.614 1324 502.348
393.317 1320 501.91
393.684 1320 501.812
394.072 1320 501.959
394.453 1320 501.959
394.848 1320 502.056
395.216 1320 501.959
395.597 1320 501.959
395.992 1320 502.056
396.352 1320 502.007
396.747 1320 502.105
397.115 1320 502.007
397.51 1320 502.105
397.904 1320 502.202
393.303 1321 501.812
393.677 1321 501.762
394.065 1321 501.91
394.44 1321 501.862
394.814 1321 501.812
395.216 1321 501.959
395.591 1321 501.91
395.999 1321 502.105
396.345 1321 501.959
396.727 1321 501.959
397.128 1321 502.105
397.503 1321 502.056
397.884 1321 502.056
393.303 1322 501.812
393.692 1322 501.862
394.052 1322 501.812
394.44 1322 501.862
394.814 1322 501.812
395.203 1322 501.862
395.591 1322 501.91
395.966 1322 501.862
396.332 1322 501.862
396.713 1322 501.862
397.115 1322 502.007
397.503 1322 502.056
397.871 1322 501.959
393.288 1323 501.713
393.699 1323 501.91
394.045 1323 501.762
394.44 1323 501.862
394.821 1323 501.862
395.203 1323 501.862
395.591 1323 501.91
395.979 1323 501.959
396.332 1323 501.862
396.713 1323 501.862
397.101 1323 501.91
397.49 1323 501.959
397.878 1323 502.007
393.009 1324 502.445
393.745 1324 502.251
394.092 1324 502.105
394.493 1324 502.251
394.875 1324 502.251
395.243 1324 502.153
395.604 1324 502.007
395.966 1324 501.862
396.338 1324 501.91
396.72 1324 501.91
397.088 1324 501.812
397.47 1324 501.812
397.871 1324 501.959
398.293 1320 502.251
398.632 1320 502.056
399.007 1320 502.007
399.402 1320 502.105
399.796 1320 502.217
400.185 1320 502.266
400.553 1320 502.217
400.926 1320 502.217
401.314 1320 502.266
401.695 1320 502.266
402.063 1320 502.217
402.462 1320 502.363
402.818 1320 502.217
398.279 1321 502.153
398.632 1321 502.056
399.014 1321 502.056
399.395 1321 502.056
399.776 1321 502.071
400.158 1321 502.071
400.536 1321 502.071
400.912 1321 502.12
401.3 1321 502.169
401.689 1321 502.217
402.069 1321 502.266
402.456 1321 502.315
402.824 1321 502.266
398.239 1322 501.862
398.612 1322 501.91
399.007 1322 502.007
399.415 1322 502.202
399.79 1322 502.169
400.171 1322 502.169
400.536 1322 502.071
400.919 1322 502.169
401.3 1322 502.169
401.695 1322 502.266
402.075 1322 502.315
402.422 1322 502.023
402.798 1322 502.071
398.253 1323 501.959
398.619 1323 501.959
399 1323 501.959
399.395 1323 502.056
399.77 1323 502.023
400.165 1323 502.12
400.547 1323 502.169
400.912 1323 502.12
401.287 1323 502.071
401.695 1323 502.266
402.058 1323 502.169
402.433 1323 502.12
402.804 1323 502.12
398.253 1324 501.959
398.592 1324 501.762
398.993 1324 501.91
399.382 1324 501.959
399.776 1324 502.071
400.138 1324 501.925
400.53 1324 502.023
400.906 1324 502.071
401.274 1324 501.974
401.669 1324 502.071
402.052 1324 502.12
402.422 1324 502.023
402.798 1324 502.071
403.186 1320 502.12
403.551 1320 502.023
403.955 1320 502.217
404.303 1320 501.925
403.206 1321 502.266
403.568 1321 502.169
403.95 1321 502.169
404.284 1321 501.778
404.616 1321 501.53
404.991 1321 501.48
403.199 1322 502.217
403.568 1322 502.169
403.978 1322 502.412
404.331 1322 502.169
404.669 1322 501.925
405.067 1322 502.071
405.326 1322 501.133
403.193 1323 502.169
403.563 1323 502.12
403.95 1323 502.169
404.331 1323 502.169
404.675 1323 501.974
405.073 1323 502.12
405.437 1323 501.974
405.767 1323 501.579
403.179 1324 502.071
403.557 1324 502.071
403.95 1324 502.169
404.326 1324 502.12
404.697 1324 502.169
405.079 1324 502.169
405.46 1324 502.169
405.801 1324 501.827
406.179 1324 501.925
406.495 1324 501.431
406.85 1324 501.232
395.992 1325 502.056
396.325 1325 501.812
396.707 1325 501.812
397.095 1325 501.862
397.456 1325 501.713
397.871 1325 501.959
396.72 1326 501.91
397.095 1326 501.862
397.456 1326 501.713
397.858 1326 501.862
397.108 1327 501.959
397.47 1327 501.812
397.858 1327 501.862
397.101 1328 501.91
397.476 1328 501.862
397.858 1328 501.862
397.443 1329 501.614
397.844 1329 501.762
398.253 1325 501.959
398.592 1325 501.762
398.993 1325 501.91
399.362 1325 501.812
399.756 1325 501.925
400.138 1325 501.925
400.518 1325 501.925
400.906 1325 502.071
401.267 1325 501.925
401.655 1325 501.974
402.04 1325 502.023
402.405 1325 501.877
402.798 1325 502.071
398.216 1326 501.713
398.579 1326 501.663
398.98 1326 501.812
399.368 1326 501.862
399.743 1326 501.827
400.131 1326 501.877
400.506 1326 501.827
400.886 1326 501.925
401.274 1326 501.974
401.649 1326 501.925
402.029 1326 501.925
402.422 1326 502.023
402.778 1326 501.925
398.246 1327 501.91
398.592 1327 501.762
398.967 1327 501.713
399.362 1327 501.812
399.743 1327 501.827
400.125 1327 501.827
400.518 1327 501.925
400.866 1327 501.778
401.247 1327 501.778
401.635 1327 501.827
402.023 1327 501.877
402.416 1327 501.974
402.784 1327 501.974
398.239 1328 501.862
398.599 1328 501.812
398.96 1328 501.663
399.342 1328 501.663
399.723 1328 501.678
400.125 1328 501.827
400.506 1328 501.827
400.879 1328 501.877
401.267 1328 501.925
401.649 1328 501.925
402.029 1328 501.925
402.416 1328 501.974
402.764 1328 501.827
398.201 1329 501.614
398.592 1329 501.762
398.96 1329 501.663
399.342 1329 501.663
399.736 1329 501.778
400.118 1329 501.778
400.493 1329 501.728
